delivery_id,order_id,driver_id,vehicle_id,assigned_date,actual_delivery_date,status,delivery_attempt,distance_km,delivery_duration_min
DLV00002834,DLVORD00000412,DRV00026,VEH0047,2022-05-14,2022-05-14,Delivered,1,13.05,6
DLV00002835,DLVORD00001346,DRV00019,VEH0025,2022-06-29,2022-06-29,Delivered,1,5.92,81
DLV00002836,DLVORD00002116,DRV00034,VEH0013,2023-11-27,2023-11-27,Delivered,1,11.4,74
DLV00002837,DLVORD00000405,DRV00056,VEH0043,2022-07-23,,Rescheduled,1,20.01,29
DLV00002838,DLVORD00002229,DRV00056,VEH0048,2024-07-22,2024-07-22,Delivered,1,18.7,69
DLV00002839,DLVORD00000463,DRV00057,VEH0031,2024-06-15,2024-06-21,Delivered,1,16.89,78
DLV00002840,DLVORD00000986,DRV00003,VEH0036,2024-06-05,2024-06-13,Delivered,1,4.02,85
DLV00002841,DLVORD00001124,DRV00068,VEH0025,2024-06-15,2024-06-15,Delivered,1,14.72,61
DLV00002842,DLVORD00001659,DRV00070,VEH0004,2023-07-27,2023-07-28,Delivered,1,19.53,55
DLV00002843,DLVORD00001608,DRV00064,VEH0046,2023-03-25,,Failed,1,1.79,59
DLV00002844,DLVORD00002230,DRV00063,VEH0032,2022-01-22,,Pending,1,18.46,48
DLV00002845,DLVORD00002755,DRV00077,VEH0014,2023-10-30,2023-10-30,Delivered,1,24.44,15
DLV00002846,DLVORD00002942,DRV00054,VEH0035,2024-03-03,,Failed,1,22.82,26
DLV00002847,DLVORD00001260,DRV00052,VEH0049,2023-04-27,2023-05-04,Delivered,1,14.9,47
DLV00002848,DLVORD00002766,DRV00079,VEH0048,2023-01-09,,Pending,1,22.55,15
DLV00002849,DLVORD00002113,DRV00080,VEH0025,2022-04-29,2022-05-04,Delivered,1,14.76,83
DLV00002850,DLVORD00001221,DRV00030,VEH0020,2023-03-29,,Pending,1,8.31,60
DLV00002851,DLVORD00001835,DRV00064,VEH0021,2024-03-22,2024-03-28,Delivered,2,21.1,59
DLV00002852,DLVORD00001534,DRV00055,VEH0044,2024-04-02,2024-04-04,Delivered,1,19.21,75
DLV00002853,DLVORD00000566,DRV00013,VEH0042,2024-06-19,2024-06-19,Delivered,3,22.69,79
DLV00002854,DLVORD00000741,DRV00065,VEH0033,2023-06-13,2023-06-24,Delivered,1,10.23,20
DLV00002855,DLVORD00000744,DRV00026,VEH0041,2023-01-01,2023-01-01,Delivered,1,14.18,19
DLV00002856,DLVORD00000358,DRV00070,VEH0007,2023-01-14,2023-01-14,Delivered,1,18.38,56
DLV00002857,DLVORD00000815,DRV00022,VEH0037,2024-10-21,2024-10-21,Delivered,1,26.96,22
DLV00002858,DLVORD00001994,DRV00002,VEH0002,2024-12-12,2024-12-12,Delivered,1,14.65,32
DLV00002859,DLVORD00001290,DRV00021,VEH0020,2024-12-21,2024-12-21,Delivered,1,19.31,45
DLV00002860,DLVORD00001969,DRV00068,VEH0048,2024-04-23,,Failed,1,8.44,64
DLV00002861,DLVORD00001856,DRV00012,VEH0048,2024-08-22,2024-08-23,Delivered,1,23.87,35
DLV00002862,DLVORD00001690,DRV00070,VEH0004,2023-10-10,2023-10-15,Delivered,1,4.07,12
DLV00002863,DLVORD00001636,DRV00064,VEH0023,2023-10-14,2023-10-14,Delivered,2,4.84,67
DLV00002864,DLVORD00002568,DRV00052,VEH0038,2023-09-13,2023-09-16,Delivered,1,3.41,55
DLV00002865,DLVORD00002169,DRV00031,VEH0026,2022-09-30,2022-09-30,Delivered,1,15.51,56
DLV00002866,DLVORD00001230,DRV00076,VEH0043,2023-08-29,,Pending,1,5.54,56
DLV00002867,DLVORD00002858,DRV00043,VEH0028,2022-12-22,,Pending,1,15.2,61
DLV00002868,DLVORD00000767,DRV00002,VEH0024,2022-05-09,2022-05-09,Delivered,1,14.98,85
DLV00002869,DLVORD00002055,DRV00010,VEH0030,2024-08-05,2024-08-09,Delivered,1,20.51,66
DLV00002870,DLVORD00001708,DRV00004,VEH0040,2022-10-07,2022-10-08,Delivered,1,23.96,86
DLV00002871,DLVORD00000802,DRV00051,VEH0043,2024-05-28,,Failed,1,17.87,33
DLV00002872,DLVORD00002111,DRV00060,VEH0034,2023-06-25,2023-06-26,Delivered,1,5.19,57
DLV00002873,DLVORD00001955,DRV00035,VEH0044,2023-04-30,2023-04-30,Delivered,1,21.46,20
DLV00002874,DLVORD00002135,DRV00064,VEH0035,2022-11-21,2022-11-28,Delivered,1,23.09,90
DLV00002875,DLVORD00001917,DRV00011,VEH0045,2024-08-02,2024-08-02,Delivered,2,8.42,49
DLV00002876,DLVORD00001625,DRV00073,VEH0022,2023-10-06,2023-10-06,Delivered,1,14.57,22
DLV00002877,DLVORD00001117,DRV00028,VEH0028,2022-08-30,2022-08-30,Delivered,1,12.1,70
DLV00002878,DLVORD00002735,DRV00075,VEH0015,2023-12-29,2023-12-30,Delivered,1,27.64,90
DLV00002879,DLVORD00000065,DRV00026,VEH0025,2023-09-11,2023-09-11,Delivered,1,10.1,88
DLV00002880,DLVORD00000870,DRV00079,VEH0034,2024-11-10,,Rescheduled,1,4.76,47
DLV00002881,DLVORD00002032,DRV00021,VEH0010,2022-11-23,2022-11-23,Delivered,1,11.88,68
DLV00002882,DLVORD00002537,DRV00009,VEH0028,2023-05-02,2023-05-04,Delivered,2,21.69,6
DLV00002883,DLVORD00000835,DRV00049,VEH0026,2023-06-28,,Pending,1,6.84,6
DLV00002884,DLVORD00001618,DRV00036,VEH0021,2023-03-05,2023-03-06,Delivered,1,11.69,60
DLV00002885,DLVORD00001457,DRV00030,VEH0004,2023-05-16,2023-05-16,Delivered,1,19.45,16
DLV00002886,DLVORD00001255,DRV00039,VEH0031,2023-10-01,2023-10-01,Delivered,1,5.08,47
DLV00002887,DLVORD00002673,DRV00014,VEH0034,2023-10-23,2023-10-25,Delivered,1,1.08,16
DLV00002888,DLVORD00002344,DRV00008,VEH0030,2024-11-07,2024-11-13,Delivered,1,4.12,37
DLV00002889,DLVORD00001545,DRV00062,VEH0047,2023-07-21,,Pending,2,28.11,5
DLV00002890,DLVORD00001075,DRV00023,VEH0048,2024-12-29,2024-12-29,Delivered,1,9.45,77
DLV00002891,DLVORD00000353,DRV00012,VEH0031,2023-10-22,2023-10-22,Delivered,1,20.17,41
DLV00002892,DLVORD00002636,DRV00059,VEH0023,2022-03-04,,Pending,1,15.64,49
DLV00002893,DLVORD00000952,DRV00022,VEH0049,2023-09-27,2023-09-30,Delivered,1,3.29,9
DLV00002894,DLVORD00000538,DRV00003,VEH0047,2024-05-26,2024-05-26,Delivered,2,6.36,8
DLV00002895,DLVORD00000306,DRV00029,VEH0049,2023-11-14,2023-11-14,Delivered,1,27.71,14
DLV00002896,DLVORD00002406,DRV00031,VEH0010,2024-04-29,2024-04-29,Delivered,1,4.14,78
DLV00002897,DLVORD00002855,DRV00013,VEH0004,2023-03-11,2023-03-20,Delivered,1,1.15,75
DLV00002898,DLVORD00000043,DRV00029,VEH0013,2022-08-21,2022-08-26,Delivered,1,10.05,47
DLV00002899,DLVORD00001451,DRV00005,VEH0009,2024-05-06,,Failed,1,20.02,60
DLV00002900,DLVORD00000445,DRV00039,VEH0041,2023-02-06,2023-02-07,Delivered,1,25.76,17
DLV00002901,DLVORD00002094,DRV00033,VEH0033,2023-08-11,2023-08-13,Delivered,2,18.68,73
DLV00002902,DLVORD00002361,DRV00079,VEH0007,2023-01-24,,Rescheduled,1,13.68,88
DLV00002903,DLVORD00001145,DRV00057,VEH0006,2023-05-24,2023-05-24,Delivered,1,3.16,47
DLV00002904,DLVORD00001071,DRV00051,VEH0045,2023-10-16,2023-10-22,Delivered,1,10.42,29
DLV00002905,DLVORD00002721,DRV00034,VEH0006,2023-11-27,,Failed,1,18.1,34
DLV00002906,DLVORD00002680,DRV00016,VEH0022,2024-04-08,,Rescheduled,1,1.78,68
DLV00002907,DLVORD00001032,DRV00022,VEH0042,2023-10-30,,Pending,1,23.21,47
DLV00002908,DLVORD00001283,DRV00065,VEH0045,2022-10-17,2022-10-18,Delivered,1,4.3,64
DLV00002909,DLVORD00001347,DRV00013,VEH0030,2023-09-12,,Failed,1,3.69,28
DLV00002910,DLVORD00000523,DRV00064,VEH0029,2023-04-25,,Pending,1,10.84,59
DLV00002911,DLVORD00001513,DRV00037,VEH0035,2024-05-12,2024-05-17,Delivered,1,18.23,27
DLV00002912,DLVORD00002763,DRV00013,VEH0003,2024-07-15,2024-07-16,Delivered,1,22.1,38
DLV00002913,DLVORD00001804,DRV00079,VEH0037,2023-02-27,2023-03-10,Delivered,1,10.53,89
DLV00002914,DLVORD00001565,DRV00008,VEH0018,2024-06-10,,Rescheduled,1,28.01,72
DLV00002915,DLVORD00001805,DRV00054,VEH0010,2024-07-07,,Rescheduled,1,27.92,36
DLV00002916,DLVORD00002185,DRV00052,VEH0007,2022-10-12,2022-10-19,Delivered,1,21.02,13
DLV00002917,DLVORD00000973,DRV00061,VEH0040,2024-02-25,2024-02-26,Delivered,1,10.28,28
DLV00002918,DLVORD00002504,DRV00030,VEH0008,2024-03-20,2024-03-23,Delivered,1,8.2,42
DLV00002919,DLVORD00001890,DRV00018,VEH0027,2024-03-22,,Rescheduled,1,6.62,21
DLV00002920,DLVORD00000599,DRV00068,VEH0032,2024-06-13,2024-06-13,Delivered,1,12.92,14
DLV00002921,DLVORD00001910,DRV00080,VEH0020,2024-03-20,2024-03-21,Delivered,1,28.99,46
DLV00002922,DLVORD00000860,DRV00036,VEH0025,2023-02-26,2023-02-26,Delivered,1,8.34,14
DLV00002923,DLVORD00002737,DRV00027,VEH0032,2024-10-10,2024-10-10,Delivered,1,11.45,60
DLV00002924,DLVORD00002497,DRV00005,VEH0034,2022-02-15,2022-02-15,Delivered,1,26.9,20
DLV00002925,DLVORD00002717,DRV00054,VEH0026,2024-12-15,2024-12-16,Delivered,1,26.55,64
DLV00002926,DLVORD00000249,DRV00006,VEH0019,2024-09-22,2024-09-29,Delivered,1,7.34,57
DLV00002927,DLVORD00000008,DRV00002,VEH0045,2022-01-22,2022-01-25,Delivered,1,15.4,13
DLV00002928,DLVORD00002405,DRV00029,VEH0008,2023-09-09,2023-09-09,Delivered,1,18.8,18
DLV00002929,DLVORD00000318,DRV00071,VEH0030,2024-04-18,2024-04-19,Delivered,1,9.54,76
DLV00002930,DLVORD00001198,DRV00061,VEH0049,2024-06-17,,Failed,1,20.45,16
DLV00002931,DLVORD00000480,DRV00076,VEH0006,2024-01-29,2024-02-04,Delivered,1,8.92,77
DLV00002932,DLVORD00001060,DRV00031,VEH0021,2023-07-24,2023-07-24,Delivered,1,1.39,27
DLV00002933,DLVORD00001386,DRV00022,VEH0015,2024-07-22,,Failed,1,13.98,39
DLV00002934,DLVORD00002796,DRV00048,VEH0042,2024-01-20,2024-01-20,Delivered,2,12.48,52
DLV00002935,DLVORD00000122,DRV00080,VEH0020,2024-03-01,,Rescheduled,1,20.81,58
DLV00002936,DLVORD00002715,DRV00001,VEH0017,2024-01-12,2024-01-14,Delivered,1,20.4,71
DLV00002937,DLVORD00002823,DRV00052,VEH0032,2023-11-06,,Rescheduled,1,27.08,27
DLV00002938,DLVORD00001096,DRV00016,VEH0013,2022-04-07,2022-04-07,Delivered,1,17.26,43
DLV00002939,DLVORD00000908,DRV00043,VEH0009,2024-04-23,2024-04-25,Delivered,1,19.17,60
DLV00002940,DLVORD00000152,DRV00001,VEH0034,2024-07-15,2024-07-16,Delivered,1,27.37,5
DLV00002941,DLVORD00002106,DRV00034,VEH0050,2024-07-20,2024-07-28,Delivered,1,5.1,20
DLV00002942,DLVORD00000446,DRV00025,VEH0047,2023-06-29,2023-07-07,Delivered,1,29.47,42
DLV00002943,DLVORD00002050,DRV00041,VEH0045,2024-12-10,,Rescheduled,1,15.62,84
DLV00002944,DLVORD00001623,DRV00020,VEH0017,2024-02-08,,Pending,1,12.67,89
DLV00002945,DLVORD00002311,DRV00060,VEH0022,2023-12-04,2023-12-04,Delivered,1,15.12,50
DLV00002946,DLVORD00000728,DRV00005,VEH0043,2022-04-06,2022-04-06,Delivered,1,7.63,55
DLV00002947,DLVORD00001469,DRV00012,VEH0007,2023-10-08,2023-10-08,Delivered,1,19.43,36
DLV00002948,DLVORD00000925,DRV00006,VEH0039,2024-11-21,2024-11-21,Delivered,1,2.07,37
DLV00002949,DLVORD00001711,DRV00005,VEH0029,2024-06-03,,Rescheduled,1,23.93,35
DLV00002950,DLVORD00000663,DRV00062,VEH0034,2024-08-30,2024-08-30,Delivered,1,27.63,16
DLV00002951,DLVORD00000731,DRV00038,VEH0004,2022-10-23,2022-10-23,Delivered,1,8.61,5
DLV00002952,DLVORD00001308,DRV00014,VEH0012,2022-11-02,2022-11-02,Delivered,1,8.64,59
DLV00002953,DLVORD00001669,DRV00074,VEH0031,2023-12-20,2023-12-28,Delivered,2,16.19,18
DLV00002954,DLVORD00002214,DRV00075,VEH0025,2024-01-14,2024-01-23,Delivered,1,24.29,55
DLV00002955,DLVORD00002797,DRV00020,VEH0044,2023-08-04,2023-08-04,Delivered,1,14.31,28
DLV00002956,DLVORD00001426,DRV00016,VEH0021,2022-05-26,2022-06-02,Delivered,1,10.18,29
DLV00002957,DLVORD00000927,DRV00055,VEH0049,2024-05-09,,Failed,1,9.01,38
DLV00002958,DLVORD00002569,DRV00065,VEH0036,2022-11-21,2022-11-27,Delivered,1,24.16,83
DLV00002959,DLVORD00000832,DRV00029,VEH0018,2024-04-18,,Pending,1,13.37,90
DLV00002960,DLVORD00001572,DRV00060,VEH0028,2022-05-02,,Rescheduled,1,19.6,36
DLV00002961,DLVORD00000213,DRV00061,VEH0039,2022-08-13,2022-08-13,Delivered,1,11.98,73
DLV00002962,DLVORD00002970,DRV00038,VEH0001,2023-06-18,,Pending,1,28.1,75
DLV00002963,DLVORD00002285,DRV00049,VEH0042,2024-06-23,2024-07-03,Delivered,1,20.78,70
DLV00002964,DLVORD00002129,DRV00051,VEH0001,2024-03-22,,Failed,1,8.95,77
DLV00002965,DLVORD00001583,DRV00068,VEH0050,2024-04-20,,Failed,1,3.56,34
DLV00002966,DLVORD00002224,DRV00020,VEH0047,2023-09-17,2023-09-21,Delivered,1,9.82,34
DLV00002967,DLVORD00000191,DRV00070,VEH0023,2023-06-23,,Rescheduled,1,27.33,33
DLV00002968,DLVORD00000481,DRV00005,VEH0017,2023-12-13,2023-12-17,Delivered,1,27.68,46
DLV00002969,DLVORD00000019,DRV00066,VEH0018,2023-12-11,2023-12-15,Delivered,1,10.88,56
DLV00002970,DLVORD00002724,DRV00073,VEH0045,2023-05-02,2023-05-10,Delivered,1,11.1,79
DLV00002971,DLVORD00002558,DRV00036,VEH0003,2024-11-09,2024-11-14,Delivered,2,5.73,49
DLV00002972,DLVORD00000648,DRV00052,VEH0048,2023-07-24,2023-07-24,Delivered,1,20.93,80
DLV00002973,DLVORD00002392,DRV00057,VEH0035,2023-03-04,2023-03-04,Delivered,1,10.75,57
DLV00002974,DLVORD00000392,DRV00038,VEH0029,2024-02-15,2024-02-18,Delivered,1,4.65,67
DLV00002975,DLVORD00000765,DRV00001,VEH0043,2023-11-18,2023-11-20,Delivered,1,1.82,50
DLV00002976,DLVORD00001332,DRV00032,VEH0022,2024-05-11,2024-05-11,Delivered,1,15.33,76
DLV00002977,DLVORD00002800,DRV00048,VEH0028,2023-06-03,,Pending,1,6.57,58
DLV00002978,DLVORD00001441,DRV00055,VEH0040,2024-09-12,2024-09-12,Delivered,1,11.38,23
DLV00002979,DLVORD00000946,DRV00061,VEH0019,2023-08-20,,Pending,1,9.96,68
DLV00002980,DLVORD00001528,DRV00019,VEH0049,2022-03-28,2022-03-28,Delivered,1,17.38,90
DLV00002981,DLVORD00002348,DRV00070,VEH0010,2022-12-29,2022-12-29,Delivered,1,10.73,26
DLV00002982,DLVORD00002533,DRV00046,VEH0036,2024-04-24,2024-04-30,Delivered,1,13.99,85
DLV00002983,DLVORD00000059,DRV00008,VEH0047,2024-10-28,,Rescheduled,1,1.22,69
DLV00002984,DLVORD00000624,DRV00068,VEH0032,2024-12-11,2024-12-13,Delivered,1,26.61,83
DLV00002985,DLVORD00002440,DRV00060,VEH0020,2022-10-25,2022-10-25,Delivered,1,16.18,83
DLV00002986,DLVORD00000659,DRV00014,VEH0044,2022-09-24,,Rescheduled,1,5.72,12
DLV00002987,DLVORD00000727,DRV00001,VEH0031,2024-10-20,2024-10-20,Delivered,1,3.92,13
DLV00002988,DLVORD00002403,DRV00012,VEH0050,2022-08-07,2022-08-07,Delivered,1,13.59,8
DLV00002989,DLVORD00001344,DRV00008,VEH0001,2023-11-19,2023-11-19,Delivered,1,24.35,29
DLV00002990,DLVORD00002417,DRV00040,VEH0044,2024-10-29,2024-10-29,Delivered,1,16.7,42
DLV00002991,DLVORD00000482,DRV00053,VEH0010,2024-02-27,,Rescheduled,1,8.23,58
DLV00002992,DLVORD00002279,DRV00052,VEH0050,2023-08-21,,Failed,1,5.59,7
DLV00002993,DLVORD00000721,DRV00070,VEH0048,2022-06-21,2022-06-30,Delivered,1,13.32,44
DLV00002994,DLVORD00001757,DRV00010,VEH0029,2024-02-18,2024-02-23,Delivered,1,17.82,57
DLV00002995,DLVORD00001009,DRV00005,VEH0027,2023-05-02,2023-05-04,Delivered,1,4.17,5
DLV00002996,DLVORD00000710,DRV00003,VEH0026,2024-02-05,2024-02-07,Delivered,1,20.46,72
DLV00002997,DLVORD00001826,DRV00059,VEH0014,2022-08-01,2022-08-01,Delivered,3,8.99,11
DLV00002998,DLVORD00000381,DRV00067,VEH0010,2024-11-08,2024-11-12,Delivered,1,18.89,35
DLV00002999,DLVORD00000112,DRV00046,VEH0012,2023-03-03,,Pending,1,25.13,61
DLV00003000,DLVORD00001595,DRV00077,VEH0019,2022-10-25,,Rescheduled,1,7.2,89
DLV00003001,DLVORD00001608,DRV00061,VEH0027,2023-03-24,,Rescheduled,1,25.06,59
DLV00003002,DLVORD00000688,DRV00053,VEH0050,2023-12-17,2023-12-24,Delivered,1,9.69,51
DLV00003003,DLVORD00000810,DRV00035,VEH0012,2024-04-05,2024-04-11,Delivered,1,4.74,90
DLV00003004,DLVORD00001032,DRV00060,VEH0038,2023-10-29,2023-10-29,Delivered,1,6.94,28
DLV00003005,DLVORD00001022,DRV00028,VEH0027,2024-10-17,,Failed,1,12.44,81
DLV00003006,DLVORD00000071,DRV00026,VEH0024,2023-05-19,2023-05-29,Delivered,1,26.31,43
DLV00003007,DLVORD00000782,DRV00061,VEH0002,2023-09-07,,Rescheduled,1,19.8,44
DLV00003008,DLVORD00001275,DRV00077,VEH0017,2023-10-23,2023-10-23,Delivered,1,4.56,48
DLV00003009,DLVORD00002499,DRV00062,VEH0009,2024-03-10,2024-03-10,Delivered,1,18.83,28
DLV00003010,DLVORD00000414,DRV00027,VEH0049,2022-11-12,2022-11-12,Delivered,1,27.55,78
DLV00003011,DLVORD00000667,DRV00028,VEH0017,2023-01-31,,Failed,1,9.42,58
DLV00003012,DLVORD00000117,DRV00080,VEH0018,2023-02-23,2023-02-26,Delivered,1,12.32,56
DLV00003013,DLVORD00001195,DRV00070,VEH0022,2024-08-06,2024-08-06,Delivered,1,8.44,19
DLV00003014,DLVORD00001923,DRV00014,VEH0018,2023-11-08,2023-11-17,Delivered,1,20.79,28
DLV00003015,DLVORD00000127,DRV00020,VEH0035,2024-03-29,,Rescheduled,1,20.66,86
DLV00003016,DLVORD00001763,DRV00073,VEH0016,2022-10-19,2022-10-19,Delivered,1,14.9,81
DLV00003017,DLVORD00000205,DRV00043,VEH0011,2023-01-25,,Failed,1,2.89,52
DLV00003018,DLVORD00000477,DRV00050,VEH0006,2024-12-08,,Pending,2,27.09,58
DLV00003019,DLVORD00000115,DRV00076,VEH0049,2024-10-11,2024-10-11,Delivered,1,13.82,11
DLV00003020,DLVORD00002949,DRV00063,VEH0046,2024-12-23,,Pending,1,16.82,9
DLV00003021,DLVORD00000080,DRV00031,VEH0043,2023-02-28,2023-02-28,Delivered,1,14.05,18
DLV00003022,DLVORD00000496,DRV00068,VEH0012,2022-09-13,,Failed,1,18.16,14
DLV00003023,DLVORD00001798,DRV00021,VEH0029,2024-07-06,2024-07-06,Delivered,1,23.34,37
DLV00003024,DLVORD00002551,DRV00028,VEH0026,2024-07-30,2024-08-04,Delivered,1,13.52,33
DLV00003025,DLVORD00000894,DRV00004,VEH0031,2022-01-07,2022-01-07,Delivered,1,27.88,24
DLV00003026,DLVORD00002354,DRV00048,VEH0017,2022-12-15,2022-12-15,Delivered,1,27.95,70
DLV00003027,DLVORD00002217,DRV00048,VEH0043,2024-05-17,2024-05-17,Delivered,1,26.7,34
DLV00003028,DLVORD00002081,DRV00022,VEH0023,2023-05-27,2023-05-27,Delivered,1,10.93,90
DLV00003029,DLVORD00000401,DRV00071,VEH0028,2022-12-13,2022-12-13,Delivered,1,14.05,53
DLV00003030,DLVORD00002717,DRV00065,VEH0043,2024-12-17,2024-12-17,Delivered,1,27.47,87
DLV00003031,DLVORD00001010,DRV00038,VEH0011,2024-03-25,2024-03-26,Delivered,1,11.82,26
DLV00003032,DLVORD00000069,DRV00052,VEH0005,2023-02-24,2023-02-24,Delivered,1,18.53,55
DLV00003033,DLVORD00000067,DRV00029,VEH0026,2023-04-05,2023-04-05,Delivered,1,6.0,56
DLV00003034,DLVORD00001446,DRV00075,VEH0013,2024-10-12,2024-10-12,Delivered,1,8.35,26
DLV00003035,DLVORD00001864,DRV00047,VEH0029,2023-03-11,2023-03-12,Delivered,1,12.84,54
DLV00003036,DLVORD00000049,DRV00004,VEH0012,2023-07-02,2023-07-02,Delivered,1,2.39,10
DLV00003037,DLVORD00001124,DRV00032,VEH0011,2024-06-15,2024-06-16,Delivered,1,14.77,88
DLV00003038,DLVORD00000050,DRV00067,VEH0032,2022-05-02,,Pending,1,10.5,67
DLV00003039,DLVORD00001554,DRV00021,VEH0026,2022-09-17,2022-09-17,Delivered,1,16.24,26
DLV00003040,DLVORD00000602,DRV00037,VEH0026,2023-04-28,2023-05-03,Delivered,1,8.67,56
DLV00003041,DLVORD00001341,DRV00007,VEH0036,2024-06-07,2024-06-07,Delivered,1,6.84,87
DLV00003042,DLVORD00002415,DRV00070,VEH0026,2024-01-05,2024-01-10,Delivered,1,26.67,33
DLV00003043,DLVORD00001157,DRV00002,VEH0027,2024-02-17,,Rescheduled,1,24.98,27
DLV00003044,DLVORD00001700,DRV00047,VEH0015,2022-11-19,,Rescheduled,1,17.23,60
DLV00003045,DLVORD00000010,DRV00014,VEH0015,2023-08-03,2023-08-03,Delivered,1,9.18,45
DLV00003046,DLVORD00002841,DRV00048,VEH0006,2023-11-19,2023-11-27,Delivered,1,2.12,33
DLV00003047,DLVORD00002720,DRV00016,VEH0012,2023-06-01,,Failed,1,23.77,54
DLV00003048,DLVORD00001981,DRV00029,VEH0004,2023-02-20,2023-02-21,Delivered,1,19.53,42
DLV00003049,DLVORD00001254,DRV00035,VEH0038,2022-11-22,2022-11-22,Delivered,1,21.5,30
DLV00003050,DLVORD00002760,DRV00043,VEH0017,2024-01-07,2024-01-07,Delivered,1,24.85,60
DLV00003051,DLVORD00001097,DRV00014,VEH0027,2023-05-27,2023-05-30,Delivered,1,14.51,86
DLV00003052,DLVORD00001807,DRV00079,VEH0004,2024-03-18,,Failed,1,5.49,74
DLV00003053,DLVORD00000060,DRV00037,VEH0012,2024-03-07,2024-03-07,Delivered,1,13.85,81
DLV00003054,DLVORD00000786,DRV00077,VEH0039,2024-12-14,2024-12-15,Delivered,1,21.92,32
DLV00003055,DLVORD00002005,DRV00018,VEH0010,2024-01-18,2024-01-23,Delivered,1,18.41,21
DLV00003056,DLVORD00001239,DRV00036,VEH0045,2023-06-08,2023-06-12,Delivered,1,22.93,16
DLV00003057,DLVORD00002312,DRV00046,VEH0039,2022-06-23,,Rescheduled,2,16.96,25
DLV00003058,DLVORD00001740,DRV00019,VEH0024,2022-03-17,2022-03-17,Delivered,1,26.71,15
DLV00003059,DLVORD00000132,DRV00026,VEH0038,2023-11-02,2023-11-02,Delivered,1,8.33,25
DLV00003060,DLVORD00002397,DRV00076,VEH0050,2024-07-30,,Pending,1,15.77,44
DLV00003061,DLVORD00000221,DRV00019,VEH0027,2022-05-07,,Pending,1,17.57,68
DLV00003062,DLVORD00001080,DRV00010,VEH0031,2023-06-07,2023-06-07,Delivered,2,22.76,81
DLV00003063,DLVORD00001613,DRV00048,VEH0027,2022-07-28,2022-07-28,Delivered,1,18.71,34
DLV00003064,DLVORD00002031,DRV00032,VEH0044,2023-08-04,2023-08-05,Delivered,1,19.99,13
DLV00003065,DLVORD00000114,DRV00026,VEH0019,2023-09-03,2023-09-04,Delivered,1,19.86,44
DLV00003066,DLVORD00000625,DRV00020,VEH0028,2024-01-08,2024-01-08,Delivered,1,19.2,30
DLV00003067,DLVORD00001351,DRV00043,VEH0043,2023-10-25,2023-11-01,Delivered,1,12.63,26
DLV00003068,DLVORD00000690,DRV00031,VEH0003,2023-09-12,,Pending,1,17.14,89
DLV00003069,DLVORD00001866,DRV00020,VEH0008,2023-06-19,2023-06-27,Delivered,1,2.39,50
DLV00003070,DLVORD00000107,DRV00002,VEH0028,2024-07-17,,Rescheduled,1,3.25,74
DLV00003071,DLVORD00000960,DRV00026,VEH0008,2023-10-20,2023-10-21,Delivered,1,25.06,41
DLV00003072,DLVORD00000363,DRV00049,VEH0018,2022-11-08,2022-11-09,Delivered,1,5.58,86
DLV00003073,DLVORD00002269,DRV00049,VEH0027,2023-11-15,,Pending,1,14.03,49
DLV00003074,DLVORD00002969,DRV00059,VEH0039,2022-06-19,2022-06-19,Delivered,1,13.51,81
DLV00003075,DLVORD00000714,DRV00018,VEH0043,2024-11-15,2024-11-15,Delivered,1,2.57,64
DLV00003076,DLVORD00001067,DRV00002,VEH0003,2023-01-10,2023-01-10,Delivered,1,4.49,40
DLV00003077,DLVORD00001506,DRV00028,VEH0010,2023-03-18,2023-03-18,Delivered,1,18.66,19
DLV00003078,DLVORD00001290,DRV00041,VEH0001,2024-12-20,,Rescheduled,1,19.45,57
DLV00003079,DLVORD00000683,DRV00041,VEH0032,2024-03-14,,Rescheduled,1,2.19,90
DLV00003080,DLVORD00000159,DRV00080,VEH0025,2024-12-11,2024-12-13,Delivered,1,20.2,15
DLV00003081,DLVORD00001522,DRV00018,VEH0002,2023-02-08,2023-02-09,Delivered,1,5.67,66
DLV00003082,DLVORD00000186,DRV00021,VEH0008,2022-02-12,2022-02-12,Delivered,1,16.2,17
DLV00003083,DLVORD00001109,DRV00078,VEH0001,2024-03-08,2024-03-08,Delivered,1,7.94,9
DLV00003084,DLVORD00000705,DRV00023,VEH0040,2023-09-07,2023-09-07,Delivered,1,4.95,33
DLV00003085,DLVORD00001696,DRV00020,VEH0028,2023-10-28,2023-10-28,Delivered,1,1.74,84
DLV00003086,DLVORD00001056,DRV00015,VEH0046,2022-08-21,2022-08-21,Delivered,1,6.72,65
DLV00003087,DLVORD00002304,DRV00078,VEH0035,2024-06-29,2024-07-09,Delivered,1,21.4,60
DLV00003088,DLVORD00000922,DRV00053,VEH0046,2024-03-04,2024-03-17,Delivered,1,29.81,8
DLV00003089,DLVORD00000012,DRV00010,VEH0045,2024-02-22,2024-02-25,Delivered,1,28.43,69
DLV00003090,DLVORD00001243,DRV00043,VEH0007,2023-07-09,,Failed,1,8.33,17
DLV00003091,DLVORD00000658,DRV00039,VEH0024,2022-11-15,2022-11-20,Delivered,1,21.87,81
DLV00003092,DLVORD00000542,DRV00016,VEH0037,2023-07-11,,Pending,1,18.57,15
DLV00003093,DLVORD00001038,DRV00005,VEH0037,2023-04-12,2023-04-13,Delivered,1,5.39,70
