order_id,customer_id,order_date,delivery_zone_id,package_weight_kg,service_type,priority,total_value
DLVORD00002636,DLVCUST0000381,2022-03-04,ZONE0013,0.84,Next Day,Normal,1784.42
DLVORD00002637,DLVCUST0000007,2022-06-16,ZONE0020,27.63,Standard,Normal,217.6
DLVORD00002638,DLVCUST0000071,2023-09-25,ZONE0001,5.8,Express,Normal,4903.96
DLVORD00002639,DLVCUST0000213,2023-06-17,ZONE0011,3.9,Standard,Urgent,2791.04
DLVORD00002640,DLVCUST0000310,2024-11-10,ZONE0016,30.11,Standard,Normal,3497.66
DLVORD00002641,DLVCUST0000217,2024-09-26,ZONE0003,14.34,Economy,Normal,3678.83
DLVORD00002642,DLVCUST0000308,2023-07-23,ZONE0008,30.2,Next Day,Urgent,3892.72
DLVORD00002643,DLVCUST0000033,2022-03-30,ZONE0002,20.19,Standard,Urgent,532.5
DLVORD00002644,DLVCUST0000204,2024-07-18,ZONE0005,6.3,Express,High,2811.65
DLVORD00002645,DLVCUST0000140,2023-12-09,ZONE0006,4.66,Express,Normal,2131.38
DLVORD00002646,DLVCUST0000355,2023-12-24,ZONE0009,33.39,Economy,High,1369.22
DLVORD00002647,DLVCUST0000371,2024-12-25,ZONE0005,19.38,Express,High,2656.99
DLVORD00002648,DLVCUST0000299,2024-09-07,ZONE0018,44.14,Economy,Urgent,1628.69
DLVORD00002649,DLVCUST0000141,2024-02-06,ZONE0012,31.62,Economy,Urgent,1564.27
DLVORD00002650,DLVCUST0000235,2024-02-10,ZONE0012,38.48,Standard,Urgent,1077.32
DLVORD00002651,DLVCUST0000077,2023-01-02,ZONE0010,28.53,Same Day,High,203.78
DLVORD00002652,DLVCUST0000331,2022-08-02,ZONE0002,9.42,Next Day,High,1628.42
DLVORD00002653,DLVCUST0000046,2023-09-04,ZONE0002,48.48,Economy,Urgent,2405.46
DLVORD00002654,DLVCUST0000112,2024-12-30,ZONE0010,34.9,Same Day,Normal,1104.77
DLVORD00002655,DLVCUST0000255,2023-10-13,ZONE0016,21.85,Standard,Normal,2572.9
DLVORD00002656,DLVCUST0000244,2024-05-15,ZONE0009,0.22,Economy,Normal,1275.8
DLVORD00002657,DLVCUST0000206,2023-06-28,ZONE0005,14.55,Standard,High,974.02
DLVORD00002658,DLVCUST0000359,2023-10-26,ZONE0012,24.51,Standard,Urgent,2898.37
DLVORD00002659,DLVCUST0000389,2024-07-21,ZONE0017,33.06,Express,High,2331.9
DLVORD00002660,DLVCUST0000229,2024-03-25,ZONE0018,32.73,Standard,Urgent,4368.43
DLVORD00002661,DLVCUST0000089,2024-05-25,ZONE0004,9.16,Next Day,High,4966.67
DLVORD00002662,DLVCUST0000159,2022-06-05,ZONE0018,20.9,Next Day,High,1878.5
DLVORD00002663,DLVCUST0000396,2023-07-20,ZONE0003,46.37,Same Day,Urgent,3957.21
DLVORD00002664,DLVCUST0000080,2024-01-24,ZONE0005,29.7,Same Day,High,203.24
DLVORD00002665,DLVCUST0000394,2023-12-02,ZONE0012,24.33,Economy,Urgent,3098.7
DLVORD00002666,DLVCUST0000227,2024-10-10,ZONE0011,1.98,Same Day,High,4562.99
DLVORD00002667,DLVCUST0000208,2023-12-12,ZONE0009,15.26,Express,High,1739.62
DLVORD00002668,DLVCUST0000282,2024-12-07,ZONE0004,11.51,Same Day,Urgent,192.58
DLVORD00002669,DLVCUST0000298,2024-12-01,ZONE0015,35.05,Express,Normal,3669.26
DLVORD00002670,DLVCUST0000057,2022-03-21,ZONE0017,15.27,Next Day,High,2340.37
DLVORD00002671,DLVCUST0000074,2024-06-30,ZONE0001,9.16,Same Day,Urgent,1664.37
DLVORD00002672,DLVCUST0000018,2022-06-02,ZONE0013,40.96,Express,Normal,1189.65
DLVORD00002673,DLVCUST0000216,2023-10-22,ZONE0002,47.73,Standard,High,2331.03
DLVORD00002674,DLVCUST0000096,2022-05-01,ZONE0005,36.91,Express,Normal,1692.52
DLVORD00002675,DLVCUST0000386,2023-11-06,ZONE0014,38.92,Economy,Normal,2435.4
DLVORD00002676,DLVCUST0000109,2022-08-06,ZONE0019,21.41,Economy,High,273.33
DLVORD00002677,DLVCUST0000097,2023-05-02,ZONE0020,27.0,Express,Normal,3814.27
DLVORD00002678,DLVCUST0000039,2023-12-14,ZONE0012,33.34,Next Day,High,1086.7
DLVORD00002679,DLVCUST0000241,2024-10-11,ZONE0004,10.09,Economy,Normal,514.19
DLVORD00002680,DLVCUST0000071,2024-04-08,ZONE0001,46.93,Economy,High,1112.39
DLVORD00002681,DLVCUST0000039,2023-11-23,ZONE0012,0.25,Standard,Normal,2795.21
DLVORD00002682,DLVCUST0000055,2023-06-10,ZONE0019,26.14,Next Day,High,4356.89
DLVORD00002683,DLVCUST0000310,2023-09-15,ZONE0016,3.74,Next Day,Normal,4202.77
DLVORD00002684,DLVCUST0000099,2023-06-30,ZONE0002,7.15,Express,Urgent,1929.05
DLVORD00002685,DLVCUST0000027,2023-03-12,ZONE0013,40.66,Next Day,Normal,3748.89
DLVORD00002686,DLVCUST0000133,2023-10-11,ZONE0012,10.21,Next Day,Urgent,714.6
DLVORD00002687,DLVCUST0000049,2023-06-19,ZONE0008,36.41,Standard,Urgent,1881.27
DLVORD00002688,DLVCUST0000380,2024-05-04,ZONE0004,43.43,Next Day,Normal,4981.94
DLVORD00002689,DLVCUST0000007,2023-08-19,ZONE0020,28.61,Next Day,Urgent,4936.29
DLVORD00002690,DLVCUST0000353,2023-10-01,ZONE0005,24.86,Same Day,Normal,1208.98
DLVORD00002691,DLVCUST0000027,2022-12-16,ZONE0013,47.7,Economy,Normal,4159.71
DLVORD00002692,DLVCUST0000126,2022-10-19,ZONE0009,10.2,Next Day,Urgent,2658.42
DLVORD00002693,DLVCUST0000270,2024-09-14,ZONE0013,40.14,Next Day,Urgent,1415.87
DLVORD00002694,DLVCUST0000088,2022-02-13,ZONE0007,28.37,Economy,High,1896.33
DLVORD00002695,DLVCUST0000175,2024-02-21,ZONE0003,15.79,Next Day,Normal,264.3
DLVORD00002696,DLVCUST0000336,2023-12-01,ZONE0002,37.23,Economy,Normal,56.28
DLVORD00002697,DLVCUST0000173,2023-11-02,ZONE0020,14.86,Standard,Urgent,2089.53
DLVORD00002698,DLVCUST0000121,2023-10-18,ZONE0015,25.15,Economy,High,3459.0
DLVORD00002699,DLVCUST0000372,2024-03-15,ZONE0004,1.2,Next Day,Urgent,3308.0
DLVORD00002700,DLVCUST0000280,2024-07-05,ZONE0018,47.09,Same Day,Urgent,4194.8
DLVORD00002701,DLVCUST0000377,2024-12-02,ZONE0001,0.89,Standard,High,902.86
DLVORD00002702,DLVCUST0000098,2022-06-27,ZONE0017,46.39,Standard,High,2443.65
DLVORD00002703,DLVCUST0000142,2024-05-18,ZONE0002,19.01,Express,High,4805.51
DLVORD00002704,DLVCUST0000110,2023-07-16,ZONE0014,24.25,Next Day,High,4805.23
DLVORD00002705,DLVCUST0000218,2024-07-18,ZONE0003,28.63,Same Day,High,1999.81
DLVORD00002706,DLVCUST0000097,2024-07-08,ZONE0020,33.94,Standard,Urgent,4018.87
DLVORD00002707,DLVCUST0000291,2024-05-24,ZONE0007,38.95,Express,Urgent,3102.63
DLVORD00002708,DLVCUST0000392,2024-01-09,ZONE0014,37.76,Economy,High,1590.6
DLVORD00002709,DLVCUST0000192,2023-11-29,ZONE0002,12.64,Next Day,High,4021.78
DLVORD00002710,DLVCUST0000328,2023-07-08,ZONE0019,26.79,Same Day,Normal,1362.23
DLVORD00002711,DLVCUST0000050,2022-09-23,ZONE0013,13.59,Standard,Urgent,929.99
DLVORD00002712,DLVCUST0000172,2024-09-04,ZONE0020,17.6,Economy,Normal,3104.89
DLVORD00002713,DLVCUST0000378,2024-05-31,ZONE0019,30.83,Express,Normal,3430.98
DLVORD00002714,DLVCUST0000155,2022-05-22,ZONE0015,1.31,Economy,Normal,1516.62
DLVORD00002715,DLVCUST0000166,2024-01-12,ZONE0019,34.35,Express,Urgent,2021.16
DLVORD00002716,DLVCUST0000355,2024-01-26,ZONE0009,33.14,Next Day,Urgent,2241.65
DLVORD00002717,DLVCUST0000375,2024-12-15,ZONE0007,32.99,Same Day,High,1888.24
DLVORD00002718,DLVCUST0000040,2024-12-11,ZONE0005,14.02,Next Day,Urgent,2906.03
DLVORD00002719,DLVCUST0000296,2024-08-09,ZONE0014,16.61,Standard,High,1805.1
DLVORD00002720,DLVCUST0000020,2023-05-30,ZONE0020,25.77,Economy,Urgent,3181.94
DLVORD00002721,DLVCUST0000370,2023-11-27,ZONE0018,26.46,Economy,Urgent,2715.21
DLVORD00002722,DLVCUST0000024,2024-11-18,ZONE0019,48.12,Express,Urgent,4350.7
DLVORD00002723,DLVCUST0000342,2024-05-03,ZONE0001,11.7,Express,Normal,2113.08
DLVORD00002724,DLVCUST0000052,2023-05-02,ZONE0013,43.71,Economy,Urgent,4991.61
DLVORD00002725,DLVCUST0000130,2023-08-25,ZONE0008,40.29,Next Day,Urgent,1430.87
DLVORD00002726,DLVCUST0000315,2022-01-09,ZONE0011,12.79,Economy,High,671.62
DLVORD00002727,DLVCUST0000101,2023-10-29,ZONE0019,47.93,Next Day,Urgent,4989.83
DLVORD00002728,DLVCUST0000104,2022-04-08,ZONE0001,30.79,Economy,High,1748.06
DLVORD00002729,DLVCUST0000316,2022-06-24,ZONE0016,17.85,Same Day,Urgent,302.45
DLVORD00002730,DLVCUST0000019,2023-10-12,ZONE0008,45.02,Same Day,High,4804.42
DLVORD00002731,DLVCUST0000047,2024-06-16,ZONE0017,49.58,Next Day,Normal,579.2
DLVORD00002732,DLVCUST0000082,2023-03-12,ZONE0010,17.59,Economy,High,4186.29
DLVORD00002733,DLVCUST0000127,2024-07-28,ZONE0009,36.69,Express,Normal,2000.72
DLVORD00002734,DLVCUST0000381,2022-10-27,ZONE0013,16.17,Express,Normal,1612.61
DLVORD00002735,DLVCUST0000034,2023-12-27,ZONE0004,33.5,Next Day,Urgent,3974.15
DLVORD00002736,DLVCUST0000153,2023-07-24,ZONE0016,16.28,Express,Urgent,3024.31
DLVORD00002737,DLVCUST0000067,2024-10-09,ZONE0010,7.77,Standard,Normal,2319.7
DLVORD00002738,DLVCUST0000161,2022-11-19,ZONE0009,39.68,Economy,Normal,3060.28
DLVORD00002739,DLVCUST0000323,2024-08-22,ZONE0007,34.38,Standard,Normal,1311.05
DLVORD00002740,DLVCUST0000082,2023-08-21,ZONE0010,18.36,Same Day,High,3708.05
DLVORD00002741,DLVCUST0000231,2023-06-22,ZONE0016,1.39,Economy,High,1920.63
DLVORD00002742,DLVCUST0000334,2022-10-24,ZONE0010,33.68,Standard,High,154.02
DLVORD00002743,DLVCUST0000139,2024-02-24,ZONE0002,8.1,Economy,High,4708.45
DLVORD00002744,DLVCUST0000293,2024-06-10,ZONE0008,45.46,Economy,Urgent,2835.48
DLVORD00002745,DLVCUST0000130,2023-03-04,ZONE0008,2.54,Same Day,High,2170.46
DLVORD00002746,DLVCUST0000107,2024-10-01,ZONE0007,35.38,Express,Normal,1274.39
DLVORD00002747,DLVCUST0000148,2023-06-04,ZONE0014,12.79,Express,Normal,1480.18
DLVORD00002748,DLVCUST0000254,2024-06-06,ZONE0002,3.62,Standard,High,1070.21
DLVORD00002749,DLVCUST0000023,2023-02-25,ZONE0004,43.47,Economy,High,44.58
DLVORD00002750,DLVCUST0000270,2024-07-20,ZONE0013,19.48,Express,Urgent,2206.62
DLVORD00002751,DLVCUST0000060,2023-12-11,ZONE0003,18.63,Express,Urgent,2212.84
DLVORD00002752,DLVCUST0000182,2023-05-29,ZONE0020,39.69,Same Day,Urgent,2644.46
DLVORD00002753,DLVCUST0000192,2023-02-21,ZONE0002,15.16,Economy,Normal,2054.06
DLVORD00002754,DLVCUST0000269,2023-05-10,ZONE0015,19.09,Economy,High,2640.79
DLVORD00002755,DLVCUST0000161,2023-10-28,ZONE0009,45.19,Express,High,3077.63
DLVORD00002756,DLVCUST0000088,2024-06-11,ZONE0007,2.71,Next Day,High,1451.35
DLVORD00002757,DLVCUST0000126,2022-09-19,ZONE0009,5.78,Next Day,High,2307.12
DLVORD00002758,DLVCUST0000202,2024-05-12,ZONE0018,0.33,Next Day,Urgent,4271.32
DLVORD00002759,DLVCUST0000363,2024-07-28,ZONE0018,27.44,Standard,Normal,2096.59
DLVORD00002760,DLVCUST0000128,2024-01-06,ZONE0019,6.13,Next Day,High,3626.65
DLVORD00002761,DLVCUST0000044,2023-02-03,ZONE0015,18.53,Economy,Urgent,4545.09
DLVORD00002762,DLVCUST0000144,2023-10-15,ZONE0001,39.41,Next Day,Urgent,475.88
DLVORD00002763,DLVCUST0000386,2024-07-13,ZONE0014,9.17,Economy,Urgent,4493.23
DLVORD00002764,DLVCUST0000292,2023-04-11,ZONE0016,45.07,Standard,High,1789.77
DLVORD00002765,DLVCUST0000332,2023-09-27,ZONE0016,16.98,Express,Urgent,3322.69
DLVORD00002766,DLVCUST0000391,2023-01-07,ZONE0010,3.82,Economy,High,2483.59
DLVORD00002767,DLVCUST0000262,2023-01-03,ZONE0005,15.26,Next Day,Normal,2157.46
DLVORD00002768,DLVCUST0000215,2024-07-28,ZONE0002,15.94,Economy,High,744.31
DLVORD00002769,DLVCUST0000109,2022-11-29,ZONE0019,48.35,Next Day,Normal,4172.71
DLVORD00002770,DLVCUST0000237,2022-12-07,ZONE0001,35.06,Express,High,2232.74
DLVORD00002771,DLVCUST0000361,2023-02-01,ZONE0016,1.85,Standard,High,2075.01
DLVORD00002772,DLVCUST0000309,2022-02-12,ZONE0013,38.52,Standard,Urgent,4817.8
DLVORD00002773,DLVCUST0000124,2023-07-26,ZONE0017,45.56,Express,Normal,2915.02
DLVORD00002774,DLVCUST0000068,2024-06-09,ZONE0012,36.5,Next Day,Urgent,1657.75
DLVORD00002775,DLVCUST0000147,2024-02-25,ZONE0016,34.22,Same Day,Normal,3921.1
DLVORD00002776,DLVCUST0000229,2024-04-24,ZONE0018,32.72,Same Day,Urgent,1770.94
DLVORD00002777,DLVCUST0000365,2022-12-17,ZONE0005,6.66,Same Day,High,3950.05
DLVORD00002778,DLVCUST0000386,2023-03-04,ZONE0014,12.62,Economy,Normal,3615.57
DLVORD00002779,DLVCUST0000058,2023-09-23,ZONE0018,43.6,Same Day,High,1668.58
DLVORD00002780,DLVCUST0000251,2022-06-13,ZONE0015,46.89,Express,High,3156.18
DLVORD00002781,DLVCUST0000004,2024-12-09,ZONE0017,2.74,Same Day,Normal,2686.51
DLVORD00002782,DLVCUST0000159,2022-05-21,ZONE0018,12.22,Same Day,High,4371.43
DLVORD00002783,DLVCUST0000106,2024-10-10,ZONE0019,11.33,Standard,High,4220.4
DLVORD00002784,DLVCUST0000385,2023-09-07,ZONE0018,40.4,Same Day,Normal,1405.66
DLVORD00002785,DLVCUST0000067,2023-12-01,ZONE0010,14.26,Economy,Urgent,1963.61
DLVORD00002786,DLVCUST0000088,2022-01-19,ZONE0007,24.76,Economy,Urgent,2614.0
DLVORD00002787,DLVCUST0000011,2023-04-17,ZONE0019,31.26,Same Day,Urgent,216.48
DLVORD00002788,DLVCUST0000015,2024-09-21,ZONE0010,18.64,Standard,Urgent,3328.5
DLVORD00002789,DLVCUST0000017,2023-07-08,ZONE0008,45.01,Express,Normal,2587.59
DLVORD00002790,DLVCUST0000011,2023-02-13,ZONE0019,29.65,Express,High,49.88
DLVORD00002791,DLVCUST0000051,2023-10-29,ZONE0016,1.15,Next Day,Urgent,1744.9
DLVORD00002792,DLVCUST0000049,2022-10-24,ZONE0008,21.39,Economy,Urgent,297.56
DLVORD00002793,DLVCUST0000278,2023-12-13,ZONE0010,14.61,Same Day,Normal,2912.61
DLVORD00002794,DLVCUST0000021,2024-05-31,ZONE0019,48.53,Standard,High,3557.51
DLVORD00002795,DLVCUST0000241,2024-12-25,ZONE0004,40.65,Same Day,Normal,2287.56
DLVORD00002796,DLVCUST0000015,2024-01-20,ZONE0010,14.58,Next Day,High,4865.48
DLVORD00002797,DLVCUST0000273,2023-08-02,ZONE0006,28.34,Express,High,2476.1
DLVORD00002798,DLVCUST0000117,2023-02-13,ZONE0015,1.17,Standard,Urgent,3950.39
DLVORD00002799,DLVCUST0000241,2024-03-02,ZONE0004,39.19,Next Day,Urgent,3590.13
DLVORD00002800,DLVCUST0000063,2023-06-01,ZONE0014,34.57,Standard,Urgent,4110.13
DLVORD00002801,DLVCUST0000391,2024-11-28,ZONE0010,26.45,Same Day,Normal,4698.36
DLVORD00002802,DLVCUST0000374,2024-12-05,ZONE0002,13.5,Economy,Urgent,1209.77
DLVORD00002803,DLVCUST0000380,2024-12-24,ZONE0004,30.31,Express,High,1676.39
DLVORD00002804,DLVCUST0000304,2023-11-23,ZONE0014,36.29,Next Day,Urgent,4359.43
DLVORD00002805,DLVCUST0000278,2023-06-29,ZONE0010,10.29,Standard,High,3676.67
DLVORD00002806,DLVCUST0000041,2022-12-15,ZONE0008,30.23,Standard,Urgent,1336.63
DLVORD00002807,DLVCUST0000213,2022-10-31,ZONE0011,45.21,Economy,High,1867.01
DLVORD00002808,DLVCUST0000271,2022-11-20,ZONE0003,43.74,Next Day,Urgent,2625.56
DLVORD00002809,DLVCUST0000253,2023-07-10,ZONE0018,47.14,Same Day,Urgent,4973.66
DLVORD00002810,DLVCUST0000366,2024-02-04,ZONE0016,29.37,Next Day,High,4783.06
DLVORD00002811,DLVCUST0000197,2023-11-28,ZONE0010,44.19,Same Day,High,2922.6
DLVORD00002812,DLVCUST0000101,2023-08-11,ZONE0019,4.33,Economy,Urgent,4508.56
DLVORD00002813,DLVCUST0000252,2024-05-19,ZONE0017,3.64,Next Day,Urgent,560.11
DLVORD00002814,DLVCUST0000342,2024-12-25,ZONE0001,40.23,Express,Urgent,1433.05
DLVORD00002815,DLVCUST0000098,2024-07-23,ZONE0017,25.95,Standard,Normal,211.22
DLVORD00002816,DLVCUST0000246,2023-06-29,ZONE0020,45.49,Same Day,Normal,3739.2
DLVORD00002817,DLVCUST0000292,2023-07-26,ZONE0016,5.87,Express,High,2702.13
DLVORD00002818,DLVCUST0000179,2024-08-07,ZONE0002,14.88,Standard,Urgent,2072.6
DLVORD00002819,DLVCUST0000119,2022-10-23,ZONE0002,15.18,Next Day,High,2910.23
DLVORD00002820,DLVCUST0000111,2024-10-19,ZONE0018,35.78,Economy,Urgent,3201.39
DLVORD00002821,DLVCUST0000061,2024-10-30,ZONE0013,29.4,Same Day,High,2062.73
DLVORD00002822,DLVCUST0000101,2023-10-03,ZONE0019,2.15,Standard,Normal,1559.24
DLVORD00002823,DLVCUST0000354,2023-11-04,ZONE0011,28.37,Same Day,High,372.55
DLVORD00002824,DLVCUST0000010,2023-01-11,ZONE0005,47.38,Next Day,Urgent,2583.84
DLVORD00002825,DLVCUST0000039,2024-01-24,ZONE0012,16.27,Same Day,Normal,4707.66
DLVORD00002826,DLVCUST0000073,2023-12-02,ZONE0006,25.26,Next Day,High,3430.94
DLVORD00002827,DLVCUST0000164,2024-02-18,ZONE0006,17.76,Next Day,Urgent,2407.2
DLVORD00002828,DLVCUST0000056,2023-09-13,ZONE0004,23.23,Standard,High,2561.14
DLVORD00002829,DLVCUST0000136,2023-10-22,ZONE0019,20.15,Standard,Urgent,3305.78
DLVORD00002830,DLVCUST0000043,2024-01-16,ZONE0012,12.58,Express,Urgent,1164.33
DLVORD00002831,DLVCUST0000287,2023-08-21,ZONE0013,42.96,Same Day,Urgent,3774.32
DLVORD00002832,DLVCUST0000365,2023-09-05,ZONE0005,46.11,Standard,Normal,554.18
DLVORD00002833,DLVCUST0000258,2024-01-06,ZONE0009,30.22,Next Day,Urgent,2283.69
DLVORD00002834,DLVCUST0000319,2023-11-19,ZONE0006,30.81,Same Day,Urgent,912.37
DLVORD00002835,DLVCUST0000059,2024-05-01,ZONE0005,21.56,Same Day,High,2634.56
DLVORD00002836,DLVCUST0000197,2023-01-01,ZONE0010,12.11,Express,Normal,3020.05
DLVORD00002837,DLVCUST0000001,2023-04-20,ZONE0003,22.73,Same Day,High,2124.79
DLVORD00002838,DLVCUST0000064,2024-11-12,ZONE0003,22.35,Next Day,High,891.33
DLVORD00002839,DLVCUST0000176,2024-01-13,ZONE0019,6.81,Next Day,Normal,3092.73
DLVORD00002840,DLVCUST0000013,2023-10-19,ZONE0008,5.67,Same Day,Urgent,4371.14
DLVORD00002841,DLVCUST0000266,2023-11-19,ZONE0007,40.6,Economy,Normal,2692.67
DLVORD00002842,DLVCUST0000321,2022-09-21,ZONE0017,44.75,Same Day,High,2267.22
DLVORD00002843,DLVCUST0000167,2024-08-18,ZONE0007,44.22,Standard,Urgent,1835.97
DLVORD00002844,DLVCUST0000059,2024-09-04,ZONE0005,29.21,Standard,Urgent,2383.8
DLVORD00002845,DLVCUST0000400,2023-08-28,ZONE0010,1.77,Standard,High,628.95
DLVORD00002846,DLVCUST0000358,2024-08-23,ZONE0018,14.29,Same Day,Urgent,1641.52
DLVORD00002847,DLVCUST0000200,2024-12-21,ZONE0020,6.4,Next Day,Urgent,3776.21
DLVORD00002848,DLVCUST0000282,2023-10-17,ZONE0004,35.13,Economy,High,196.25
DLVORD00002849,DLVCUST0000062,2023-03-03,ZONE0001,34.49,Next Day,High,785.39
DLVORD00002850,DLVCUST0000141,2023-05-25,ZONE0012,1.59,Standard,Urgent,66.32
DLVORD00002851,DLVCUST0000013,2024-06-06,ZONE0008,4.8,Express,Urgent,1827.02
DLVORD00002852,DLVCUST0000357,2024-03-25,ZONE0001,10.93,Express,Normal,4875.89
DLVORD00002853,DLVCUST0000216,2024-01-31,ZONE0002,42.41,Next Day,Urgent,1770.49
DLVORD00002854,DLVCUST0000135,2022-07-20,ZONE0018,31.33,Same Day,Urgent,3638.84
DLVORD00002855,DLVCUST0000162,2023-03-09,ZONE0001,31.18,Economy,High,654.85
DLVORD00002856,DLVCUST0000255,2022-11-29,ZONE0016,17.49,Express,Normal,2596.03
DLVORD00002857,DLVCUST0000047,2023-03-18,ZONE0017,46.17,Next Day,High,520.37
DLVORD00002858,DLVCUST0000024,2022-12-21,ZONE0019,34.75,Express,Urgent,705.31
DLVORD00002859,DLVCUST0000008,2024-01-17,ZONE0006,26.3,Same Day,Urgent,4564.62
DLVORD00002860,DLVCUST0000121,2024-12-15,ZONE0015,30.92,Standard,High,241.96
DLVORD00002861,DLVCUST0000202,2024-01-23,ZONE0018,4.14,Express,Normal,924.06
DLVORD00002862,DLVCUST0000356,2024-06-14,ZONE0014,4.96,Standard,Normal,504.24
DLVORD00002863,DLVCUST0000012,2024-04-26,ZONE0014,26.61,Same Day,High,4449.73
DLVORD00002864,DLVCUST0000289,2023-09-13,ZONE0012,36.97,Next Day,Normal,3706.39
DLVORD00002865,DLVCUST0000355,2023-07-27,ZONE0009,10.59,Express,Urgent,1553.2
DLVORD00002866,DLVCUST0000323,2024-07-21,ZONE0007,5.55,Standard,Urgent,3509.04
DLVORD00002867,DLVCUST0000374,2024-11-21,ZONE0002,39.58,Express,High,3726.37
DLVORD00002868,DLVCUST0000217,2023-08-16,ZONE0003,28.79,Economy,High,2734.25
DLVORD00002869,DLVCUST0000302,2023-10-16,ZONE0003,22.88,Economy,Normal,2416.07
DLVORD00002870,DLVCUST0000050,2023-08-16,ZONE0013,32.76,Same Day,Normal,3270.06
DLVORD00002871,DLVCUST0000376,2023-05-11,ZONE0017,46.94,Economy,High,3412.31
DLVORD00002872,DLVCUST0000345,2022-10-25,ZONE0008,7.84,Standard,Urgent,2236.95
DLVORD00002873,DLVCUST0000174,2024-03-10,ZONE0006,15.94,Next Day,Normal,795.99
DLVORD00002874,DLVCUST0000224,2023-12-31,ZONE0016,30.33,Same Day,Urgent,4785.95
DLVORD00002875,DLVCUST0000071,2023-09-07,ZONE0001,35.95,Economy,Urgent,1239.94
DLVORD00002876,DLVCUST0000081,2023-05-22,ZONE0007,37.76,Express,Normal,275.89
DLVORD00002877,DLVCUST0000180,2024-11-06,ZONE0006,15.11,Economy,Normal,1124.13
DLVORD00002878,DLVCUST0000241,2024-06-10,ZONE0004,7.35,Same Day,High,4514.44
DLVORD00002879,DLVCUST0000278,2024-08-02,ZONE0010,8.86,Standard,Urgent,4803.81
DLVORD00002880,DLVCUST0000311,2023-04-22,ZONE0006,1.96,Next Day,High,2535.46
DLVORD00002881,DLVCUST0000273,2024-07-21,ZONE0006,7.37,Express,High,3956.67
DLVORD00002882,DLVCUST0000073,2024-09-11,ZONE0006,9.5,Same Day,Urgent,1882.44
DLVORD00002883,DLVCUST0000118,2024-08-11,ZONE0006,20.44,Standard,Urgent,3852.45
DLVORD00002884,DLVCUST0000034,2023-04-30,ZONE0004,13.12,Same Day,High,3425.33
DLVORD00002885,DLVCUST0000140,2024-07-28,ZONE0006,30.31,Express,High,3996.35
DLVORD00002886,DLVCUST0000274,2023-12-08,ZONE0017,43.56,Express,Urgent,2375.63
DLVORD00002887,DLVCUST0000065,2022-11-17,ZONE0002,43.94,Same Day,Normal,1524.6
DLVORD00002888,DLVCUST0000324,2024-04-07,ZONE0005,27.27,Economy,High,3672.16
DLVORD00002889,DLVCUST0000323,2024-11-24,ZONE0007,39.66,Next Day,High,2148.39
DLVORD00002890,DLVCUST0000097,2024-08-29,ZONE0020,4.93,Express,High,2227.24
DLVORD00002891,DLVCUST0000122,2024-07-13,ZONE0014,14.88,Standard,Normal,4729.82
DLVORD00002892,DLVCUST0000014,2023-09-11,ZONE0019,10.02,Express,High,4520.69
DLVORD00002893,DLVCUST0000055,2024-01-08,ZONE0019,4.55,Standard,Urgent,1670.78
DLVORD00002894,DLVCUST0000143,2023-10-08,ZONE0012,7.58,Express,Urgent,4606.42
DLVORD00002895,DLVCUST0000333,2023-11-15,ZONE0005,2.67,Same Day,Urgent,3613.51
DLVORD00002896,DLVCUST0000302,2022-07-26,ZONE0003,6.01,Economy,Urgent,3494.15
DLVORD00002897,DLVCUST0000229,2023-09-10,ZONE0018,30.77,Next Day,High,3388.93
DLVORD00002898,DLVCUST0000333,2023-06-15,ZONE0005,18.48,Express,High,2435.8
DLVORD00002899,DLVCUST0000002,2023-04-29,ZONE0016,11.13,Express,Normal,4976.19
DLVORD00002900,DLVCUST0000296,2024-01-27,ZONE0014,11.93,Express,High,1694.14
DLVORD00002901,DLVCUST0000289,2023-07-07,ZONE0012,13.14,Economy,Urgent,4964.74
DLVORD00002902,DLVCUST0000008,2024-08-18,ZONE0006,43.99,Standard,High,2688.51
DLVORD00002903,DLVCUST0000053,2023-02-24,ZONE0013,6.59,Same Day,Normal,4877.3
DLVORD00002904,DLVCUST0000263,2023-07-01,ZONE0014,2.35,Standard,High,2679.78
DLVORD00002905,DLVCUST0000249,2022-05-03,ZONE0016,14.52,Next Day,Normal,4220.01
DLVORD00002906,DLVCUST0000149,2024-08-15,ZONE0005,20.1,Standard,High,2344.62
DLVORD00002907,DLVCUST0000110,2024-04-01,ZONE0014,24.11,Standard,High,223.25
DLVORD00002908,DLVCUST0000221,2023-11-27,ZONE0020,8.58,Economy,High,2926.3
DLVORD00002909,DLVCUST0000227,2022-08-08,ZONE0011,24.23,Standard,Urgent,1524.22
DLVORD00002910,DLVCUST0000128,2024-01-26,ZONE0019,5.03,Next Day,Urgent,836.85
DLVORD00002911,DLVCUST0000295,2024-06-07,ZONE0004,2.2,Next Day,High,4409.95
DLVORD00002912,DLVCUST0000250,2024-06-26,ZONE0009,1.0,Next Day,Normal,3803.0
DLVORD00002913,DLVCUST0000320,2024-04-22,ZONE0007,43.87,Standard,Normal,1246.73
DLVORD00002914,DLVCUST0000174,2022-01-05,ZONE0006,25.8,Next Day,High,4075.71
DLVORD00002915,DLVCUST0000162,2024-10-13,ZONE0001,44.99,Economy,High,2149.63
DLVORD00002916,DLVCUST0000121,2023-06-23,ZONE0015,24.09,Express,High,160.57
